	anatase	rutile				
675.282795	168.666667	37.1203293468572				
675.650411	94	39.2105483529764				
676.018002	183.333333	71.300739555058				
676.385569	170	59.0575691052632				
676.753111	136.333333	59.1477038514306				
677.120629	148.666667	25.9044769457218				
677.488123	159.333333	-28.0054436118634				
677.855592	160.333333	23.7512730265137				
678.223037	137.333333	26.5079630130146				
678.590457	152.666667	79.5979561954776				
678.957853	141	24.6879227260644				
679.325225	162.666667	29.444527604775				
679.692572	85.333333	51.2011046794477				
680.059895	149.333333	43.9576531022441				
680.427194	171.666667	16.7141738731643				
680.794468	156.666667	87.4706668400468				
681.161718	174.333333	38.5604641550528				
681.528944	139.333333	110.983567818183				
681.896145	196.666667	52.0733096772749				
682.263322	128.666667	71.4963568844906				
682.630474	169	70.9193752876687				
682.997602	151	39.3423660389705				
683.364706	113.333333	14.4319961383959				
683.731785	146.666667	136.188263433784				
684.09884	184.333333	53.2778370772951				
684.465871	120.333333	99.7007160689303				
684.832878	125	45.1235674086892				
685.19986	114.666667	50.8797229444102				
685.566817	154	132.635849676094				
685.933751	172.666667	99.3919509080623				
686.30066	139	104.148022335993				
686.667545	178.333333	6.90406611204759				
687.034405	109	23.9934150840643				
687.401241	73.333333	121.416069404205				
687.768053	166.666667	70.172029072469				
688.13484	73.666667	31.2612939366956				
688.501603	139.333333	83.6838641490457				
688.868342	98.333333	81.4397397095195				
689.235057	89.666667	101.195588618117				
689.601747	133.666667	35.618074722677				
689.968413	126	113.373866175361				
690.335055	125.666667	11.7962969761679				
690.701672	132	61.8853659729374				
691.068265	113.666667	67.9744063178306				
691.434834	117	57.3967530108476				
691.801378	47	25.4857378998268				
692.167898	198.666667	-4.09197186307028				
692.534394	173	55.9969577221564				
692.900866	110	51.4191926555067				
693.267313	123.333333	27.1747317848193				
693.633736	63	38.9302432622557				
694.000135	117	-5.31427191218421				
694.366509	116	49.774516109338				
694.732859	117.666667	73.196610478984				
695.099185	175.666667	96.2853441967538				
695.465487	79.666667	13.3740502626474				
695.831764	134.333333	36.796060524503				
696.198017	131	20.8847091344824				
696.564246	103	44.3066640925855				
696.93045	108.666667	19.3952572466509				
697.296631	100	10.1504899010016				
697.662787	111.666667	85.5723607513143				
698.028919	141	71.3275379497509				
698.395026	104	37.7493523441498				
698.761109	122.333333	73.8378050866722				
699.127168	117	-18.7404358226816				
699.493203	128	43.3479626160885				
699.859214	104.666667	73.4363334029821				
700.2252	79.666667	97.858008385838				
